"lsoa11cd","CAUTH18NM","lsoa11nm","count_95Q1","count_95Q2","count_95Q3","count_95Q4","count_96Q1","count_96Q2","count_96Q3","count_96Q4","count_97Q1","count_97Q2","count_97Q3","count_97Q4","count_98Q1","count_98Q2","count_98Q3","count_98Q4","count_99Q1","count_99Q2","count_99Q3","count_99Q4","count_00Q1","count_00Q2","count_00Q3","count_00Q4","count_01Q1","count_01Q2","count_01Q3","count_01Q4","count_02Q1","count_02Q2","count_02Q3","count_02Q4","count_03Q1","count_03Q2","count_03Q3","count_03Q4","count_04Q1","count_04Q2","count_04Q3","count_04Q4","count_05Q1","count_05Q2","count_05Q3","count_05Q4","count_06Q1","count_06Q2","count_06Q3","count_06Q4","count_07Q1","count_07Q2","count_07Q3","count_07Q4","count_08Q1","count_08Q2","count_08Q3","count_08Q4","count_09Q1","count_09Q2","count_09Q3","count_09Q4","count_10Q1","count_10Q2","count_10Q3","count_10Q4","count_11Q1","count_11Q2","count_11Q3","count_11Q4","count_12Q1","count_12Q2","count_12Q3","count_12Q4","count_13Q1","count_13Q2","count_13Q3","count_13Q4","count_14Q1","count_14Q2","count_14Q3","count_14Q4","count_15Q1","count_15Q2","count_15Q3","count_15Q4","count_16Q1","count_16Q2","count_16Q3","count_16Q4","count_17Q1","count_17Q2","count_17Q3","count_17Q4","count_18Q1","count_18Q2","count_18Q3","count_18Q4"
"E01010785","West Yorkshire","Bradford 018D",NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,1,NA,3,NA,2,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"E01010786","West Yorkshire","Bradford 018E",NA,NA,2,3,NA,1,1,1,2,2,2,1,NA,6,NA,1,2,1,4,3,1,2,1,7,3,4,3,6,NA,2,1,3,2,5,3,4,2,5,3,2,NA,2,3,NA,1,NA,4,NA,1,8,3,7,3,2,3,1,NA,3,1,2,NA,1,1,1,3,3,4,1,NA,NA,NA,2,NA,2,NA,1,2,1,NA,1,NA,NA,1,3,1,4,6,1,5,1,2,1,2,NA,1,1
"E01010787","West Yorkshire","Bradford 020C",1,1,1,1,NA,3,NA,1,2,NA,1,2,NA,1,NA,NA,2,3,1,1,NA,2,3,1,1,2,NA,1,NA,NA,3,6,2,NA,2,NA,3,NA,3,1,1,2,1,NA,2,1,2,1,1,NA,2,NA,2,1,1,NA,NA,1,2,NA,NA,1,1,NA,NA,2,NA,1,NA,1,1,NA,1,NA,1,2,NA,1,1,NA,NA,3,2,NA,3,3,2,NA,3,1,NA,NA,NA,3,1,NA
"E01010788","West Yorkshire","Bradford 020D",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA
"E01010789","West Yorkshire","Bradford 025A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"E01010790","West Yorkshire","Bradford 018F",1,2,NA,3,2,1,3,3,NA,1,1,1,1,1,2,2,2,1,4,4,3,6,5,1,NA,2,2,2,NA,2,3,4,NA,1,5,2,NA,1,NA,3,2,4,1,2,2,NA,2,NA,4,1,1,3,2,1,1,NA,NA,NA,1,1,1,NA,2,1,NA,1,1,NA,2,NA,3,1,NA,1,1,1,1,2,2,NA,2,4,1,2,3,1,3,2,NA,3,2,NA,NA,5,2,1
"E01010791","West Yorkshire","Bradford 025B",1,NA,1,NA,NA,1,1,2,5,2,3,2,1,1,NA,NA,1,1,4,4,2,1,2,2,NA,1,4,1,2,2,2,2,1,1,4,1,4,1,3,1,1,1,4,1,2,2,1,NA,1,1,NA,2,1,2,NA,NA,1,2,1,1,NA,NA,2,3,2,1,NA,4,NA,NA,NA,NA,NA,3,1,2,NA,NA,NA,1,NA,2,NA,NA,NA,2,NA,2,NA,1,NA,1,2,NA,NA,3
"E01010792","West Yorkshire","Bradford 025C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010793","West Yorkshire","Bradford 025D",NA,1,1,NA,1,1,1,NA,NA,1,1,NA,2,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,3,NA,1,3,1,2,NA,1,2,1,4,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,2,NA,NA,2,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,NA,2,1,NA,NA,1,1,2,NA,NA
"E01010794","West Yorkshire","Bradford 043A",NA,1,NA,2,NA,NA,2,NA,NA,NA,2,1,NA,1,NA,NA,NA,NA,1,1,NA,2,1,1,NA,2,2,NA,2,3,4,2,NA,1,1,2,NA,3,3,1,1,NA,1,3,7,NA,NA,3,3,NA,2,1,NA,1,NA,1,NA,NA,NA,1,NA,1,1,NA,2,NA,NA,NA,1,2,NA,1,NA,NA,1,4,1,4,1,2,3,2,NA,1,1,NA,1,NA,NA,3,1,1,1,1,NA,1
"E01010795","West Yorkshire","Bradford 043B",1,1,NA,NA,NA,NA,2,1,NA,NA,1,NA,2,NA,2,NA,1,1,2,1,2,1,NA,1,1,NA,5,3,3,4,1,3,1,2,3,NA,NA,3,2,3,1,1,1,3,3,3,NA,6,1,NA,2,2,1,2,2,NA,NA,NA,1,NA,1,NA,1,4,1,1,NA,2,NA,3,2,3,2,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,2,1,NA,2,NA,3,1,1,1,NA,NA
"E01010796","West Yorkshire","Bradford 043C",1,4,3,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,1,NA,NA,1,1,1,1,2,4,NA,1,1,NA,2,3,1,1,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,1,2,2,NA,NA,3,3,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,1
"E01010797","West Yorkshire","Bradford 043D",NA,NA,NA,1,2,NA,2,2,2,3,4,2,NA,1,2,2,NA,2,4,7,14,3,5,10,12,3,10,12,7,3,4,4,2,1,3,5,4,2,5,2,2,NA,2,5,1,6,4,3,3,NA,NA,2,NA,NA,1,1,NA,NA,NA,1,1,1,2,2,NA,NA,2,1,1,3,NA,2,NA,NA,NA,NA,NA,1,3,2,1,NA,2,1,1,2,3,2,4,6,4,2,2,NA,1,2
"E01010798","West Yorkshire","Bradford 043E",1,NA,1,NA,NA,3,1,2,1,NA,1,1,1,NA,1,NA,NA,1,2,2,2,NA,NA,NA,NA,NA,1,2,NA,3,1,2,3,1,1,1,1,NA,NA,2,NA,2,2,NA,1,1,3,1,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,1,NA,2,1,NA,1,1,1,NA,NA,NA,NA,2,NA,1
"E01010799","West Yorkshire","Bradford 036C",NA,2,1,NA,NA,1,NA,1,NA,2,1,1,NA,1,1,2,NA,1,NA,1,1,NA,NA,NA,3,3,1,NA,1,NA,1,1,1,2,NA,1,1,NA,NA,NA,1,NA,1,NA,1,1,1,1,2,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,3,NA,NA,NA,2,1,NA,NA,NA
"E01010800","West Yorkshire","Bradford 036D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010801","West Yorkshire","Bradford 036E",1,1,NA,3,NA,1,3,NA,NA,1,NA,3,2,1,2,1,2,1,2,NA,1,1,1,3,NA,1,2,5,1,3,1,1,NA,1,8,3,1,2,3,3,2,4,5,3,8,1,2,4,6,NA,1,2,1,1,1,2,1,2,2,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,2,NA,1,1,2,NA,4,2,1,NA,NA,2,1,NA,2,NA,NA,1,NA,1,1,1,NA,1,3,NA
"E01010802","West Yorkshire","Bradford 036F",NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,NA,2,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,2,1,1,NA,1,1,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2,7,2,2,2,6,1
"E01010803","West Yorkshire","Bradford 037A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010804","West Yorkshire","Bradford 033A",2,2,2,1,1,2,1,3,3,NA,2,5,2,1,2,1,5,1,1,NA,3,NA,1,1,3,NA,2,2,NA,3,NA,2,2,1,NA,2,NA,1,NA,2,1,1,4,NA,2,NA,2,2,1,3,3,2,1,NA,NA,2,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,2,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,2,NA,NA,NA,1
"E01010805","West Yorkshire","Bradford 030D",2,2,2,4,3,6,3,2,2,2,9,4,NA,3,2,3,1,1,4,3,3,4,3,2,1,5,7,4,5,10,4,3,4,3,8,8,2,8,5,2,2,4,8,6,2,2,5,4,3,2,2,3,4,NA,NA,1,2,1,NA,1,3,1,NA,1,1,NA,2,1,NA,1,NA,2,NA,2,1,1,1,1,1,2,1,1,NA,1,2,1,1,3,1,2,3,5,1,NA,1,4
"E01010806","West Yorkshire","Bradford 033B",1,1,NA,2,1,1,3,1,NA,NA,2,2,NA,1,3,2,1,1,1,1,3,4,NA,NA,NA,2,2,1,NA,NA,1,2,NA,2,2,1,2,4,NA,1,NA,3,NA,1,NA,NA,3,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,2,NA,NA,NA,NA,2
"E01010807","West Yorkshire","Bradford 033C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010808","West Yorkshire","Bradford 033D",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010809","West Yorkshire","Bradford 033E",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010810","West Yorkshire","Bradford 037B",1,NA,1,NA,1,2,3,5,3,3,3,3,2,4,NA,1,NA,NA,2,2,NA,1,1,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,1,1,2,3,4,2,2,2,1,4,1,2,2,2,NA,1,4,2,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,1,NA,2,NA
"E01010811","West Yorkshire","Bradford 037C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010812","West Yorkshire","Bradford 041B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010813","West Yorkshire","Bradford 037D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010814","West Yorkshire","Bradford 057A",1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,2,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,2,1,NA,NA,2,2,NA,1,1,NA,1,3,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,2,NA,1,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,3,2,1,NA,NA,1,NA,NA,2
"E01010815","West Yorkshire","Bradford 057B",NA,5,NA,NA,1,1,NA,3,5,8,10,14,7,4,4,3,2,1,1,2,6,1,3,3,1,4,2,2,2,3,2,3,1,3,2,2,1,1,4,4,3,6,1,1,2,1,1,1,3,NA,NA,3,3,2,1,3,NA,NA,NA,1,1,1,1,NA,2,NA,1,1,1,2,NA,4,6,NA,NA,1,1,2,NA,2,NA,3,3,NA,4,2,1,NA,2,1,2,2,2,1,3,NA
"E01010816","West Yorkshire","Bradford 057C",NA,1,1,NA,1,NA,3,1,2,NA,NA,2,NA,NA,NA,2,1,1,5,2,NA,3,1,13,14,15,23,20,9,19,15,23,7,5,7,4,5,6,9,7,2,4,5,2,5,3,6,6,7,6,5,6,3,5,1,2,NA,2,3,2,2,3,4,3,2,NA,1,2,3,1,2,2,1,1,2,2,1,3,4,1,4,3,6,3,5,3,6,2,3,NA,2,4,2,7,3,2
"E01010817","West Yorkshire","Bradford 057D",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,3,2,NA,1,1,1,NA,NA,1,NA,1,2,NA,3,1,3,1,NA,NA,1,NA,1,4,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,1,NA,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"E01010818","West Yorkshire","Bradford 057E",1,3,3,12,6,7,3,2,1,4,2,6,8,7,5,8,15,17,9,16,9,13,18,11,23,13,13,13,5,3,12,5,4,3,10,7,3,11,11,1,8,6,2,5,3,3,5,3,10,6,4,6,2,2,4,NA,NA,NA,NA,NA,2,1,2,3,1,4,1,8,6,4,4,3,2,NA,3,5,3,2,4,2,1,2,5,2,2,2,8,4,2,3,1,2,2,1,2,3
"E01010819","West Yorkshire","Bradford 052B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010820","West Yorkshire","Bradford 052C",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010821","West Yorkshire","Bradford 052D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,9,3,9,1,3,1,3,NA,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,2,NA,1,1,NA,1,NA,3,NA,NA,1,1
"E01010822","West Yorkshire","Bradford 052E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010824","West Yorkshire","Bradford 034C",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,2,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,NA,NA,1,NA,1,1,NA,2,NA,NA,NA,NA,NA,1,NA,1
"E01010825","West Yorkshire","Bradford 032C",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,2,NA,1,NA,1,2,1,2,NA,2,7,NA,1,7,3,NA,1,1,2,2,4,2,4,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,2,NA,NA,NA,1,2,1,2,NA,NA,1,1,NA
"E01010826","West Yorkshire","Bradford 027D",NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010827","West Yorkshire","Bradford 032D",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,1,NA,1,2,NA,NA,NA,1,1,NA,NA,NA,NA,2,NA,NA,NA,2,2,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"E01010828","West Yorkshire","Bradford 035A",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,1,1,1,1,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA
"E01010829","West Yorkshire","Bradford 035B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"E01010830","West Yorkshire","Bradford 035C",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010831","West Yorkshire","Bradford 035D",NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010832","West Yorkshire","Bradford 035E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,2,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01010833","West Yorkshire","Bradford 041C",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
