"lsoa11cd","CAUTH18NM","lsoa11nm","r_rank","h_rank","g_rank","e_rank","r_exp","h_exp","g_exp","e_exp","ahah","r_ahah","d_ahah","r_dec","h_dec","g_dec","e_dec","gpp_dist","ed_dist","dent_dist","pharm_dist","gamb_dist","ffood_dist","pubs_dist","leis_dist","blue_dist","off_dist","tobac_dist","green_pas","green_act","ur","no2_mean","pm10_mean","so2_mean","d_gpp_dist","d_ed_dist","d_pharm_dist","d_dent_dist","d_gamb_dist","d_ffood_dist","d_pubs_dist","d_leis_dist","d_blue_dist","d_off_dist","d_tobac_dist","d_green_pas","d_green_act","d_no2_mean","d_pm10_mean","d_so2_mean"
"E01010975","West Yorkshire","Calderdale 017A",24667,20432,17407,18591,20.1437432340913,15.186829697772,12.2038058405395,13.3257560926998,15.2150337162756,8793,3,6,5,5,5,1.235,3.866875,0.9796875,1.109375,1.0809375,1.1690625,1.04125,3.1259375,1.0165625,1.03625,3.1028125,0.19717482101,0.5,1,10.6134865186682,10.3627037350855,1.3981447375434,6,2,7,5,6,6,6,7,3,8,5,6,6,5,3,8
"E01010976","West Yorkshire","Calderdale 017B",19036,25826,6914,19741,13.7620002852048,21.7097056630828,4.10739797888862,14.470526777244,13.5124076761051,5696,2,5,7,2,5,1.60709090909091,4.66472727272727,1.06581818181818,1.40709090909091,1.29127272727273,1.95309090909091,1.24090909090909,3.91272727272727,0.549272727272727,1.22981818181818,3.88945454545455,0.30037453438,0.39,1,10.7828099534858,10.459332001291,1.43447309210929,7,3,8,5,5,4,5,7,1,8,4,5,4,5,3,8
"E01010977","West Yorkshire","Calderdale 016D",22596,22622,23324,21436,17.5862869785034,17.616693504281,18.4532432121153,16.269035681843,17.4813148441857,13749,4,6,6,6,6,1.335,3.56394736842105,1.24842105263158,1.20236842105263,1.19078947368421,1.30157894736842,1.15078947368421,3.25421052631579,1.08815789473684,1.14657894736842,3.23210526315789,0.32121331659,0.95,1,11.1241922800807,10.5235329088518,1.50444187844365,7,2,7,6,6,5,5,7,3,8,5,5,9,6,3,9
"E01010978","West Yorkshire","Calderdale 017C",21786,22369,8751,17090,16.6585956727724,17.3225084106976,5.33437037034482,11.9124804619209,12.8069887289339,4610,2,6,6,3,5,1.15295454545455,5.72795454545455,0.937727272727273,0.901590909090909,0.892727272727273,3.0175,0.871363636363636,4.97704545454545,0.678863636363636,0.866363636363636,4.95386363636364,0.22038077633,0.36,1,10.3702903786373,10.2383838626166,1.35735484284813,6,4,6,4,7,3,7,8,2,9,3,6,4,5,3,8
"E01010979","West Yorkshire","Calderdale 017D",29655,6596,2231,17051,27.8039340188745,3.90148927461445,1.24696676887885,11.8768927490902,11.2073207028645,2642,1,8,2,1,5,0.494622641509434,5.39858490566038,0.462547169811321,0.32,0.494056603773585,2.73754716981132,0.530943396226415,4.6938679245283,0.209622641509434,0.541415094339623,4.66981132075472,0.25286734056,0.33,1,10.3489446351577,10.2234622515837,1.35966390032572,2,4,1,2,9,3,9,8,1,10,3,5,3,5,3,8
"E01010980","West Yorkshire","Calderdale 017E",25500,21163,2953,18494,21.258353368824,15.9696941139212,1.66543586640478,13.2317531544701,13.031309125905,4942,2,7,6,1,5,1.1535,5.63633333333333,0.816166666666667,0.873666666666667,0.728333333333333,2.917,0.6745,4.87733333333333,0.792166666666667,0.659166666666667,4.85516666666667,0.26162131738,0.185,1,10.6137952545059,10.3474366119599,1.39500750992045,6,4,6,4,8,3,8,8,2,10,3,5,1,5,3,8
"E01010981","West Yorkshire","Calderdale 017F",26468,15427,5937,19977,22.6253298366613,10.4418443479362,3.4805588802364,14.7126684729825,12.8151003844541,4621,2,7,4,2,5,1.1732,4.5018,0.4368,0.9064,0.7916,1.919,0.7388,3.8768,0.3644,0.7258,3.8524,0.15904270879,0.34,1,10.8647673494797,10.4537997099124,1.44487317456843,6,3,6,1,7,4,7,7,1,9,4,7,3,5,3,8
"E01010982","West Yorkshire","Calderdale 013A",34377,29599,7989,10994,38.5825113994002,27.7021062827963,4.81744641381003,6.92709581806906,19.5072899785189,18486,5,9,8,2,3,1.1572131147541,20.2534426229508,0.97983606557377,0.911147540983607,1.01770491803279,0.517377049180328,0.532459016393443,7.46213114754098,0.950327868852459,1.00786885245902,1.00983606557377,0.23538993456,0.29,1,8.6618328839652,9.57192540294772,1.11995956466127,6,9,6,5,6,9,9,9,2,9,9,6,2,3,2,6
"E01010983","West Yorkshire","Calderdale 013B",40852,15523,10988,11186,77.9898390057974,10.5242299327356,6.92268473500026,7.06869902116358,25.6263631736742,30538,8,10,4,3,3,0.750625,20.3358333333333,0.374791666666667,0.42125,0.475625,0.200208333333333,0.239375,7.5440625,0.387291666666667,0.479895833333333,0.445104166666667,0.11350438282,0.45,1,8.77748714845028,9.59044644608702,1.12959373350361,4,9,2,1,9,10,10,9,1,10,10,8,5,3,2,6
"E01010984","West Yorkshire","Calderdale 022D",36297,17312,12725,10870,44.9877721652946,12.1161122548889,8.23638414320189,6.83610491557416,18.0440933697399,15080,4,9,5,4,3,0.455510204081633,19.650612244898,0.826938775510204,0.455510204081633,0.72734693877551,0.518571428571429,0.629183673469388,6.85897959183673,0.192040816326531,0.629183673469388,0.825918367346939,0.2245452602,1.18,1,8.61962901102473,9.55862863916721,1.11387564292084,1,9,2,4,8,8,8,9,1,10,10,6,10,3,2,6
"E01010985","West Yorkshire","Calderdale 013C",17509,36622,38565,10604,12.2983347719061,46.2732805539605,55.9580578541472,6.64212068911984,30.2929484672834,35817,9,5,9,10,3,2.23215189873418,21.713164556962,1.74430379746835,1.86835443037975,1.92443037974684,1.69126582278481,1.72379746835443,9.02354430379747,0.92746835443038,1.94708860759494,1.88746835443038,0.00963075647,1.27,1,8.49704217910767,9.58550733327866,1.09054494649172,9,9,9,8,4,4,3,9,2,6,7,10,10,3,2,5
"E01010986","West Yorkshire","Calderdale 013D",6995,39280,35868,9870,4.16014232965777,60.8808400605689,43.3939701097895,6.11517459060379,28.637531772655,34348,9,2,10,9,3,4.48676056338028,24.0777464788732,4.09816901408451,4.12140845070423,4.17577464788732,3.62225352112676,3.48112676056338,10.7053521126761,4.68338028169014,4.19140845070423,4.13661971830986,0.01972987895,0.290309999999998,0,8.17473434129088,9.50524820184435,1.06307861861487,10,9,10,9,2,2,2,9,9,4,4,10,3,3,2,5
"E01010987","West Yorkshire","Calderdale 013E",22082,36139,35950,10738,16.9932813367046,44.3878537482139,43.6901967975757,6.73963756398299,27.9527423616193,33598,9,6,9,9,3,2.046,21.6370666666667,1.65706666666667,1.68173333333333,1.73506666666667,1.23266666666667,1.2308,8.8452,1.83026666666667,1.7512,1.69626666666667,0.06146403006,1.08,1,8.51872838008942,9.56246237745463,1.10340123629247,8,9,9,7,4,5,5,9,5,7,8,9,10,3,2,6
"E01010988","West Yorkshire","Calderdale 013F",14353,37532,29378,9945,9.53972951952666,50.3095100367541,27.3045936636665,6.16846744112861,23.330575165269,26701,7,4,9,8,3,2.611,21.841,2.3078,2.2912,2.368,1.8388,1.8536,9.0208,2.5124,2.3718,2.3426,0.13159146783,0.52,1,8.19790308816092,9.50885622841971,1.06688259329115,9,9,9,8,3,4,3,9,7,6,6,7,6,3,2,5
"E01010989","West Yorkshire","Calderdale 018A",33441,8100,29322,24202,36.0068065693488,4.89202727169777,27.2049480980126,19.5442585975207,21.912010134145,23861,6,9,2,8,6,0.88171875,2.3790625,0.885625,0.88703125,0.88734375,0.805,0.73625,0.6540625,3.09359375,0.824375,0.94578125,0.24768868207,0.58,1,11.3237875016072,10.7654626712634,1.61767489234584,4,1,6,4,7,7,7,1,8,9,9,5,7,6,3,9
"E01010990","West Yorkshire","Calderdale 018B",9843,16542,34797,27427,6.09601935314999,11.4174070546121,39.8391913335155,24.0647686757275,20.3543466042513,20459,5,3,4,9,7,0.6128,3.4142,3.3998,0.5872,3.0918,2.4598,2.499,2.8478,3.5716,3.5238,3.07,0.02747906087,0.355,1,11.6666018825953,11.0662236712216,1.70021377653944,3,2,3,9,2,3,2,6,8,4,5,10,4,6,4,10
